0,xgb,256,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.912153407,0.91827227,"[0.9071341847633977, 0.9088295887970155, 0.9139845284380136, 0.9186653252850434]","[0.9115460030165912, 0.9124655961716664, 0.9151610578847642, 0.9339164237123421]",199.2800019,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,,
0,xgb,512,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent_MACCSFP_PharmacoErGFP_PubChemFP,0.913511015,0.917175136,"[0.9052145194052068, 0.9105014414014857, 0.9179659839405722, 0.9203621158663039]","[0.9143290043290043, 0.917003745318352, 0.9164757286726701, 0.9208920667347634]",199.9900687,,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,n_estimators,
0,rf,1,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.908210735,0.899377084,"[0.9029652243565525, 0.9111862578316252, 0.9039261986712559, 0.9147652582159626]","[0.8927674964353612, 0.8957567600803422, 0.9018563217624389, 0.9071277590341855]",7.437331676,500,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,n_estimators,
0,rf,2,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.899223332,0.896241545,"[0.9072494505663393, 0.8961171993277497, 0.8910240979967369, 0.9025025789424326]","[0.8873644910260446, 0.8936025408348458, 0.8999126515262644, 0.904086496147753]",7.496673346,500,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,n_estimators,
0,rf,4,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.900316001,0.911488728,"[0.8967525781117924, 0.8971936942648241, 0.8952260329969307, 0.9120917001338689]","[0.911890492045875, 0.9039890777695654, 0.9134898631086468, 0.9165854780655462]",7.440558672,500,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,n_estimators,
0,rf,8,Property_Constitution_Autocorr_Fragment_Charge_Estate_MOE_Connectivity_Topology_Kappa_Path_Matrix_InfoContent,0.895691377,0.908315043,"[0.8863994177756654, 0.8859701492537314, 0.9022782972375397, 0.9081176438902208]","[0.896879705413182, 0.9057083453415126, 0.9102244389027432, 0.9204476830790289]",7.72865963,500,
,model,seed,fp_types,valid_roc_auc,test_roc_auc,valid_roc_aucs,test_roc_aucs,use_time,n_estimators,
